listing_url,scrape_id,last_scraped,thumbnail_url,host_name,host_since,host_response_rate,host_acceptance_rate,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_group_cleansed,city,state,zipcode,market,country_code,country,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,calendar_updated,calendar_last_scraped,number_of_reviews,first_review,last_review,review_scores_rating,jurisdiction_names,instant_bookable,cancellation_policy,reviews_per_month
https://www.airbnb.com/rooms/4105164,20160104002432,2016-01-04,https://a2.muscache.com/ac/pictures/7ab24dfd-0dfa-45f6-a6c4-9ee240971c50.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Harry,2014-08-29,100%,100%,2,2,t,t,Gatewood,West Seattle,Seattle,WA,98136,Seattle,US,United States,4.754.430.132.154.800,-12.238.598.316.628.000,House,Private room,2,1.0,1,1,Real Bed,$59.00,$387.00,"$1,850.00",,,1,$0.00,1,1125,yesterday,2016-01-04,53,2014-09-19,2015-12-01,98,WASHINGTON,f,flexible,3.36
https://www.airbnb.com/rooms/2865992,20160104002432,2016-01-04,https://a2.muscache.com/ac/pictures/38283578/c3d8ec54_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Mike,2014-04-23,50%,100%,1,1,t,t,Gatewood,West Seattle,Seattle,WA,98136,Seattle,US,United States,4.753.974.024.395.120,-12.238.232.059.437.900,House,Private room,2,1.0,1,1,Real Bed,$88.00,$528.00,,,,1,$0.00,2,1125,5 weeks ago,2016-01-04,55,2014-06-06,2015-12-27,99,WASHINGTON,f,moderate,2.85
https://www.airbnb.com/rooms/1205666,20160104002432,2016-01-04,https://a0.muscache.com/ac/pictures/39080795/3ac19e5b_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Sean,2013-05-26,100%,100%,2,2,t,t,Gatewood,West Seattle,Seattle,WA,98136,Seattle,US,United States,475.289.552.904.142,-1.223.859.437.787.280,House,Private room,2,1.5,1,1,Real Bed,$75.00,,,,,2,$0.00,1,14,2 days ago,2016-01-04,146,2013-06-01,2015-12-13,98,WASHINGTON,f,flexible,4.62
https://www.airbnb.com/rooms/5651254,20160104002432,2016-01-04,https://a0.muscache.com/ac/pictures/70343912/ac1eabcb_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Amy,2012-05-20,N/A,N/A,1,1,t,f,Gatewood,West Seattle,Seattle,WA,98136,Seattle,US,United States,475.423.325.617.997,-1.223.906.288.853.620,House,Private room,2,1.0,1,1,Real Bed,$95.00,,,,,1,$0.00,1,1125,7 months ago,2016-01-04,3,2015-04-13,2015-06-19,100,WASHINGTON,f,flexible,0.34
https://www.airbnb.com/rooms/1594412,20160104002432,2016-01-04,https://a2.muscache.com/ac/pictures/23126835/6a4cfbc5_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Chris,2011-10-13,N/A,N/A,1,1,t,t,Gatewood,West Seattle,Seattle,WA,98126,Seattle,US,United States,475.374.249.870.235,-12.237.786.622.622.400,House,Private room,2,1.0,1,1,Real Bed,$125.00,,,,,1,$0.00,1,1125,5 months ago,2016-01-04,2,2015-06-20,2015-08-08,90,WASHINGTON,f,flexible,0.30
https://www.airbnb.com/rooms/7717653,20160104002432,2016-01-04,https://a2.muscache.com/ac/pictures/105251106/74b52284_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Phil,2015-04-27,100%,N/A,1,1,t,t,Gatewood,West Seattle,Seattle,WA,98126,Seattle,US,United States,47.533.575.538.773.600,-12.238.120.272.272.500,House,Entire home/apt,6,1.0,4,4,Real Bed,$245.00,,,,$100.00,1,$0.00,3,1125,2 months ago,2016-01-04,0,,,,WASHINGTON,t,strict,
https://www.airbnb.com/rooms/4808896,20160104002432,2016-01-04,https://a0.muscache.com/ac/pictures/60316189/6324c990_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Lieschan,2014-12-12,100%,N/A,1,1,t,t,The Junction,West Seattle,Seattle,WA,98136,Seattle,US,United States,4.754.593.206.938.100,-12.238.262.126.666.900,House,Entire home/apt,6,1.5,2,3,Real Bed,$153.00,"$1,133.00","$2,520.00",$500.00,$200.00,1,$0.00,2,1125,2 months ago,2016-01-04,8,2015-01-01,2015-12-05,95,WASHINGTON,f,flexible,0.65
https://www.airbnb.com/rooms/7533537,20160104002432,2016-01-04,https://a2.muscache.com/ac/pictures/4ee4df84-7cc3-4623-a787-53973e0eb65b.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Janet,2013-05-29,100%,100%,1,1,t,t,Gatewood,West Seattle,Seattle,WA,98136,Seattle,US,United States,475.292.000.902.954,-12.238.564.003.924.300,Apartment,Entire home/apt,2,1.0,0,1,Real Bed,$85.00,$550.00,"$1,700.00",$100.00,$30.00,2,$10.00,2,1125,2 weeks ago,2016-01-04,9,2015-10-12,2015-12-25,100,WASHINGTON,f,moderate,3.18
https://www.airbnb.com/rooms/5978216,20160104002432,2016-01-04,https://a1.muscache.com/ac/pictures/78889055/51cf39cd_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Marlee,2015-04-11,100%,100%,1,1,t,t,The Junction,West Seattle,Seattle,WA,98136,Seattle,US,United States,4.754.570.685.346.310,-12.238.180.415.312.300,House,Private room,5,2.0,1,2,Real Bed,$65.00,$400.00,"$1,500.00",,$5.00,2,$15.00,1,1125,yesterday,2016-01-04,33,2015-04-22,2016-01-01,95,WASHINGTON,f,flexible,3.84
https://www.airbnb.com/rooms/6134382,20160104002432,2016-01-04,https://a2.muscache.com/ac/pictures/4a549cf5-4a0b-47f2-8c5c-7d101a6f7eb9.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Harry,2014-08-29,100%,100%,2,2,t,t,Gatewood,West Seattle,Seattle,WA,98136,Seattle,US,United States,4.754.351.053.030.580,-12.238.471.940.877.100,House,Private room,2,1.0,1,1,Real Bed,$59.00,$389.00,"$1,890.00",,,1,$0.00,1,30,1 week ago,2016-01-04,36,2015-05-01,2015-10-18,98,WASHINGTON,f,flexible,4.34
https://www.airbnb.com/rooms/9813684,20160104002432,2016-01-04,https://a2.muscache.com/ac/pictures/4a70245b-f4ed-433f-966b-96f282380141.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Irvin,2015-12-05,100%,100%,1,1,t,t,Gatewood,West Seattle,Seattle,WA,98136,Seattle,US,United States,475.371.649.472.752,-12.239.413.276.345.100,Townhouse,Private room,2,2.0,1,1,Real Bed,$45.00,,,,,1,$0.00,1,1125,2 weeks ago,2016-01-04,0,,,,WASHINGTON,f,flexible,
https://www.airbnb.com/rooms/9846066,20160104002432,2016-01-04,https://a2.muscache.com/ac/pictures/28588391-88c8-47b4-ae6e-3f849c3230e0.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Jane,2015-10-16,100%,100%,1,1,t,t,The Junction,West Seattle,Seattle,WA,98136,Seattle,US,United States,475.446.206.010.773,-12.238.105.434.218.300,House,Entire home/apt,4,2.0,2,2,Real Bed,$150.00,,,$300.00,$90.00,4,$50.00,2,90,yesterday,2016-01-04,0,,,,WASHINGTON,f,moderate,
https://www.airbnb.com/rooms/10122924,20160104002432,2016-01-04,https://a2.muscache.com/ac/pictures/439e103a-6cf6-436f-b017-3b06921e6f70.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Larry,2015-12-21,100%,N/A,1,1,t,f,Gatewood,West Seattle,Seattle,WA,98136,Seattle,US,United States,475.402.394.063.988,-12.238.747.402.071.000,Apartment,Entire home/apt,1,1.0,1,1,Real Bed,$75.00,,,,,1,$0.00,1,1125,2 weeks ago,2016-01-04,0,,,,WASHINGTON,f,flexible,
https://www.airbnb.com/rooms/1259305,20160104002432,2016-01-04,https://a2.muscache.com/ac/pictures/18974589/c1e42e06_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Patrice,2013-06-11,N/A,N/A,1,1,t,f,Gatewood,West Seattle,Seattle,WA,98126,Seattle,US,United States,47.529.282.953.115.700,-12.238.159.015.581.700,House,Entire home/apt,4,1.0,3,2,Real Bed,$250.00,"$1,650.00",,$150.00,$80.00,1,$0.00,7,14,2 months ago,2016-01-04,1,2015-07-14,2015-07-14,100,WASHINGTON,f,strict,0.17
https://www.airbnb.com/rooms/7452021,20160104002432,2016-01-04,https://a1.muscache.com/ac/pictures/94481766/087e091b_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Eliza,2015-07-20,100%,100%,1,1,t,t,Gatewood,West Seattle,Seattle,WA,98136,Seattle,US,United States,4.753.808.693.149.210,-12.239.311.722.812,House,Entire home/apt,3,1.0,2,1,Real Bed,$125.00,$750.00,,$500.00,$30.00,2,$0.00,1,1125,4 weeks ago,2016-01-04,6,2015-08-23,2015-10-04,100,WASHINGTON,f,moderate,1.33
https://www.airbnb.com/rooms/193836,20160104002432,2016-01-04,https://a0.muscache.com/ac/pictures/41757346/01800acd_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Amy,2011-05-12,100%,100%,1,1,t,t,Gatewood,West Seattle,Seattle,WA,98136,Seattle,US,United States,475.357.006.475.623,-12.238.631.240.820.700,House,Entire home/apt,5,1.0,0,1,Real Bed,$80.00,$575.00,"$1,800.00",$200.00,$50.00,2,$10.00,1,365,today,2016-01-04,92,2011-08-14,2015-12-29,93,WASHINGTON,f,moderate,1.72
https://www.airbnb.com/rooms/7902229,20160104002432,2016-01-04,https://a2.muscache.com/ac/pictures/3e891abc-8066-4e15-9038-492b8b19d1b5.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Nathan,2015-08-16,N/A,N/A,1,1,t,f,Gatewood,West Seattle,Seattle,WA,98126,Seattle,US,United States,4.754.283.416.507.770,-12.237.775.861.421.300,House,Private room,2,1.0,1,1,Real Bed,$150.00,"$1,400.00",,,,1,$0.00,2,1125,4 weeks ago,2016-01-04,0,,,,WASHINGTON,f,flexible,
https://www.airbnb.com/rooms/3994397,20160104002432,2016-01-04,https://a2.muscache.com/ac/pictures/50869879/13d286a7_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Fran,2013-10-21,100%,100%,1,1,t,t,Gatewood,West Seattle,Seattle,WA,98126,Seattle,US,United States,4.753.556.400.923.610,-12.237.997.549.935.600,House,Private room,2,1.5,1,1,Real Bed,$75.00,$458.00,,,,1,$0.00,1,1125,6 weeks ago,2016-01-04,12,2015-06-05,2015-08-10,98,WASHINGTON,f,flexible,1.68
https://www.airbnb.com/rooms/6744143,20160104002432,2016-01-04,https://a2.muscache.com/ac/pictures/85156798/e59addbf_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Marlow,2012-02-10,100%,N/A,2,2,t,t,Gatewood,West Seattle,Seattle,WA,98136,Seattle,US,United States,4.753.923.887.554.090,-12.239.570.443.121.400,House,Entire home/apt,2,1.0,1,1,Real Bed,$195.00,"$1,400.00","$4,500.00",$500.00,$67.00,0,$0.00,1,1125,5 weeks ago,2016-01-04,13,2015-06-25,2015-09-05,87,WASHINGTON,f,strict,02.01
https://www.airbnb.com/rooms/6554352,20160104002432,2016-01-04,https://a1.muscache.com/ac/pictures/90816618/ff5dc30a_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Scott,2015-05-26,100%,100%,1,1,t,t,Gatewood,West Seattle,Seattle,WA,98136,Seattle,US,United States,4.754.057.538.244.380,-1.223.865.409.692.960,House,Private room,4,1.0,1,2,Real Bed,$57.00,$571.00,"$2,000.00",,$20.00,2,$20.00,1,1125,3 days ago,2016-01-04,15,2015-06-08,2015-11-07,97,WASHINGTON,f,flexible,2.13
https://www.airbnb.com/rooms/9186256,20160104002432,2016-01-04,https://a2.muscache.com/ac/pictures/4fd1a4c8-f89b-4cd0-916e-b349f32e43ca.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Krystal,2014-10-20,100%,100%,6,6,t,f,,West Seattle,Seattle,WA,98136,Seattle,US,United States,4.754.394.244.673.470,-12.238.623.656.446.300,House,Entire home/apt,5,1.0,3,3,Real Bed,$159.00,$900.00,"$2,900.00",,$95.00,5,$20.00,1,1125,3 days ago,2016-01-04,1,2015-11-22,2015-11-22,80,WASHINGTON,t,moderate,0.68
https://www.airbnb.com/rooms/9219567,20160104002432,2016-01-04,https://a2.muscache.com/ac/pictures/86b28d37-a738-4b97-9f16-6ac031001a46.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Tony,2015-11-01,100%,100%,1,1,t,f,Gatewood,West Seattle,Seattle,WA,98136,Seattle,US,United States,47.544.058.299.824.900,-12.238.254.188.450.800,House,Entire home/apt,11,4.0,5,6,Real Bed,$325.00,,,,$175.00,6,$25.00,3,1125,today,2016-01-04,0,,,,WASHINGTON,f,moderate,
https://www.airbnb.com/rooms/6278680,20160104002432,2016-01-04,https://a0.muscache.com/ac/pictures/85361358/ccc4ae1c_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Gina,2013-03-10,100%,100%,1,1,t,t,Arbor Heights,West Seattle,Seattle,WA,98146,Seattle,US,United States,47.512.864.920.256.600,-12.237.903.344.956.900,House,Entire home/apt,2,1.0,0,1,Real Bed,$100.00,$700.00,,$300.00,$69.00,1,$0.00,2,14,a week ago,2016-01-04,11,2015-06-14,2015-08-22,98,WASHINGTON,f,moderate,1.61
https://www.airbnb.com/rooms/5252543,20160104002432,2016-01-04,https://a0.muscache.com/ac/pictures/80774401/1f262a8d_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Ali And Dirk,2014-11-08,100%,100%,1,1,t,t,Arbor Heights,West Seattle,Seattle,WA,98146,Seattle,US,United States,4.751.248.178.472.950,-12.238.714.672.316.700,House,Private room,2,1.5,1,1,Real Bed,$54.00,$290.00,$950.00,,$15.00,1,$10.00,2,1125,today,2016-01-04,6,2015-06-07,2015-12-08,100,WASHINGTON,f,moderate,0.85
https://www.airbnb.com/rooms/9296887,20160104002432,2016-01-04,https://a2.muscache.com/ac/pictures/52d4b305-c960-4d76-a25d-5597ad741408.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Matt,2015-06-22,N/A,N/A,1,1,t,t,,West Seattle,Seattle,WA,98146,Seattle,US,United States,47.505.469.468.439.400,-12.238.063.615.800.900,Treehouse,Private room,1,1.0,1,1,Real Bed,$55.00,,,,,1,$0.00,1,1125,2 months ago,2016-01-04,0,,,,WASHINGTON,f,flexible,
https://www.airbnb.com/rooms/8431178,20160104002432,2016-01-04,https://a1.muscache.com/ac/pictures/107316897/d5c2d5bf_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Nicole,2012-03-29,40%,100%,1,1,t,t,,West Seattle,Seattle,WA,98136,Seattle,US,United States,4.751.624.262.588.060,-1.223.845.995.970.440,House,Entire home/apt,6,2.0,3,4,Real Bed,$225.00,,,,$75.00,1,$0.00,1,1125,a week ago,2016-01-04,0,,,,WASHINGTON,f,flexible,
https://www.airbnb.com/rooms/353347,20160104002432,2016-01-04,https://a2.muscache.com/ac/pictures/4152895/4c128a0e_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Kathy,2011-07-07,N/A,N/A,1,1,t,t,Arbor Heights,West Seattle,Seattle,WA,98146,Seattle,US,United States,4.750.508.834.369.010,-1.223.782.388.157.450,House,Entire home/apt,8,1.0,2,3,Real Bed,$200.00,"$1,650.00",,$250.00,$75.00,4,$25.00,5,14,4 months ago,2016-01-04,29,2012-03-17,2015-08-27,96,WASHINGTON,f,strict,0.63
https://www.airbnb.com/rooms/838764,20160104002432,2016-01-04,https://a1.muscache.com/ac/pictures/11915590/365bb0a3_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Wayne,2011-09-23,100%,100%,1,1,t,f,Alki,West Seattle,Seattle,WA,98116,Seattle,US,United States,4.757.700.793.740.520,-12.241.166.700.268.000,House,Entire home/apt,8,2.0,2,4,Real Bed,$240.00,"$1,999.00",,$100.00,$60.00,5,$10.00,2,29,3 months ago,2016-01-04,17,2013-03-16,2016-01-03,96,WASHINGTON,f,strict,0.50
https://www.airbnb.com/rooms/7349029,20160104002432,2016-01-04,https://a0.muscache.com/ac/pictures/93249270/6c38bd0f_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Ron,2015-07-14,100%,100%,1,1,t,t,Alki,West Seattle,Seattle,WA,98116,Seattle,US,United States,4.757.189.115.195.650,-12.240.739.056.923.400,Apartment,Entire home/apt,3,1.0,0,1,Real Bed,$100.00,$650.00,"$2,500.00",$200.00,$25.00,0,$0.00,2,1125,5 days ago,2016-01-04,27,2015-07-18,2015-12-29,99,WASHINGTON,t,moderate,4.74
https://www.airbnb.com/rooms/8194782,20160104002432,2016-01-04,https://a1.muscache.com/ac/pictures/104325241/d44afc9c_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Holly,2015-09-02,100%,100%,1,1,t,f,Alki,West Seattle,Seattle,WA,98116,Seattle,US,United States,4.757.370.825.831.640,-12.241.502.502.060.000,Apartment,Entire home/apt,2,1.0,1,1,Real Bed,$100.00,$750.00,,$150.00,$50.00,1,$0.00,2,14,2 weeks ago,2016-01-04,7,2015-09-13,2015-12-31,100,WASHINGTON,f,strict,1.84
https://www.airbnb.com/rooms/8703208,20160104002432,2016-01-04,https://a1.muscache.com/ac/pictures/110385694/5b7ea643_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Angela,2015-08-04,100%,100%,1,1,t,t,,West Seattle,Seattle,WA,98116,Seattle,US,United States,47.578.222.748.765.300,-12.241.297.509.483.500,House,Entire home/apt,2,1.0,1,1,Real Bed,$119.00,$725.00,,,,1,$0.00,3,1125,6 weeks ago,2016-01-04,4,2015-10-11,2015-11-29,100,WASHINGTON,f,strict,1.40
https://www.airbnb.com/rooms/10339145,20160104002432,2016-01-04,https://a2.muscache.com/ac/pictures/595f6b2e-5b25-4819-8991-6965cc391827.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Cheryl,2013-11-08,100%,100%,5,5,t,t,Alki,West Seattle,Seattle,WA,98116,Seattle,US,United States,47.574.185.630.127.600,-12.241.541.701.923.100,Apartment,Entire home/apt,5,2.0,2,2,Real Bed,$219.00,,,$400.00,,1,$0.00,2,1125,today,2016-01-04,0,,,,WASHINGTON,t,strict,
https://www.airbnb.com/rooms/3251016,20160104002432,2016-01-04,https://a2.muscache.com/ac/pictures/44070953/6717bf9c_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Desiree,2014-06-05,100%,N/A,2,2,t,t,Alki,West Seattle,Seattle,WA,98116,Seattle,US,United States,4.757.450.451.620.380,-1.224.129.798.367.680,House,Entire home/apt,6,1.0,2,3,Real Bed,$249.00,"$1,700.00",,$200.00,$125.00,1,$0.00,4,1125,today,2016-01-04,8,2014-07-12,2015-09-07,94,WASHINGTON,f,strict,0.44
https://www.airbnb.com/rooms/7513623,20160104002432,2016-01-04,https://a2.muscache.com/ac/pictures/96159497/a79bf058_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Sea To Sky Rentals,2011-03-08,88%,100%,36,36,t,t,,West Seattle,Seattle,WA,98116,Seattle,US,United States,4.757.399.944.611.510,-12.241.147.001.291.600,House,Entire home/apt,8,1.5,3,5,Real Bed,$265.00,,,,$264.00,1,$0.00,3,1125,today,2016-01-04,0,,,,WASHINGTON,f,strict,
https://www.airbnb.com/rooms/9521903,20160104002432,2016-01-04,https://a2.muscache.com/ac/pictures/b269e399-34f1-47ea-ad47-6dbc473d3368.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Laine,2013-04-29,67%,100%,1,1,t,t,,West Seattle,Seattle,WA,98116,Seattle,US,United States,47.577.681.454.875.400,-12.241.136.943.694.200,Apartment,Entire home/apt,2,1.0,1,1,Real Bed,$124.00,,,,,1,$0.00,1,1125,a week ago,2016-01-04,0,,,,WASHINGTON,f,flexible,
https://www.airbnb.com/rooms/4379551,20160104002432,2016-01-04,https://a2.muscache.com/ac/pictures/55012169/b4f1a40f_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Margaux,2014-07-29,100%,100%,2,2,t,t,Alki,West Seattle,Seattle,WA,98116,Seattle,US,United States,47.576.517.464.414.000,-12.241.108.586.541.000,House,Entire home/apt,4,1.0,2,2,Real Bed,$100.00,$550.00,"$2,500.00",$200.00,$100.00,1,$0.00,4,1125,2 days ago,2016-01-04,0,,,,WASHINGTON,f,flexible,
https://www.airbnb.com/rooms/803902,20160104002432,2016-01-04,https://a1.muscache.com/ac/pictures/106887957/3dd779ad_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,"Sue (Joe, Brody & Charlie)",2012-11-03,100%,N/A,1,1,t,f,Alki,West Seattle,Seattle,WA,98116,Seattle,US,United States,475.763.776.490.437,-1.224.085.242.090.060,House,Entire home/apt,6,1.5,3,2,Real Bed,$250.00,"$1,750.00",,$200.00,$175.00,1,$0.00,3,14,2 months ago,2016-01-04,7,2013-06-17,2015-08-25,97,WASHINGTON,f,flexible,0.23
https://www.airbnb.com/rooms/5686178,20160104002432,2016-01-04,,Suzanne,2015-03-17,100%,N/A,1,1,t,t,,West Seattle,Seattle,WA,98116,Seattle,US,United States,475.807.389.159.116,-12.240.672.908.603.000,Apartment,Private room,2,1.0,1,1,Real Bed,$40.00,$499.00,"$1,999.00",$100.00,$30.00,2,$20.00,30,93,6 weeks ago,2016-01-04,2,2015-04-10,2015-05-30,100,WASHINGTON,f,strict,0.22
https://www.airbnb.com/rooms/8617043,20160104002432,2016-01-04,https://a2.muscache.com/ac/pictures/109434023/fb60a0cc_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Esther,2014-05-28,100%,100%,2,2,t,t,North Admiral,West Seattle,Seattle,WA,98116,Seattle,US,United States,47.578.652.147.843.300,-12.240.518.823.565.400,House,Private room,2,1.0,1,1,Real Bed,$100.00,$650.00,"$1,500.00",$100.00,$15.00,1,$0.00,1,1125,4 days ago,2016-01-04,3,2015-10-05,2015-12-01,93,WASHINGTON,f,flexible,0.98
https://www.airbnb.com/rooms/9545664,20160104002432,2016-01-04,,Pilar,2014-08-03,50%,100%,1,1,t,t,,West Seattle,Seattle,WA,98116,Seattle,US,United States,4.756.784.938.778.620,-1.224.097.418.910.160,Apartment,Entire home/apt,2,1.0,1,1,Real Bed,$99.00,$635.00,,$200.00,$50.00,1,$0.00,1,1125,6 weeks ago,2016-01-04,0,,,,WASHINGTON,f,flexible,
https://www.airbnb.com/rooms/7096547,20160104002432,2016-01-04,,Dylan,2014-09-20,100%,100%,2,2,t,t,,West Seattle,Seattle,WA,98116,Seattle,US,United States,4.757.761.916.015.530,-12.241.366.735.523.900,House,Entire home/apt,4,2.0,1,3,Real Bed,$135.00,$900.00,"$3,500.00",$200.00,$90.00,1,$0.00,3,1125,today,2016-01-04,1,2015-10-21,2015-10-21,100,WASHINGTON,f,flexible,0.39
https://www.airbnb.com/rooms/8784239,20160104002432,2016-01-04,https://a1.muscache.com/ac/pictures/111348827/478cfc04_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Josh,2015-10-08,100%,100%,1,1,t,f,,West Seattle,Seattle,WA,98116,Seattle,US,United States,47.567.392.233.189.100,-12.240.968.312.954.800,Apartment,Entire home/apt,4,1.0,1,1,Real Bed,$90.00,,,,,1,$5.00,1,1125,never,2016-01-04,0,,,,WASHINGTON,f,flexible,
https://www.airbnb.com/rooms/3168651,20160104002432,2016-01-04,https://a1.muscache.com/ac/pictures/40433043/b319fd61_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Jami,2012-08-20,100%,N/A,2,2,t,t,,West Seattle,Seattle,WA,98116,Seattle,US,United States,4.758.154.504.608.360,-12.240.370.863.921.300,Apartment,Private room,2,1.0,1,1,Real Bed,$90.00,$525.00,"$1,950.00",,$75.00,2,$5.00,2,1125,2 months ago,2016-01-04,16,2014-07-31,2015-09-21,91,WASHINGTON,f,moderate,0.92
https://www.airbnb.com/rooms/7776701,20160104002432,2016-01-04,,Diane,2015-08-09,100%,N/A,1,1,t,f,,West Seattle,Seattle,WA,98116,Seattle,US,United States,4.757.685.345.144.480,-12.241.636.191.405.300,House,Entire home/apt,4,2.0,2,2,Real Bed,$269.00,"$1,875.00","$7,500.00",,$120.00,4,$75.00,2,30,3 months ago,2016-01-04,2,2015-09-02,2015-09-16,100,WASHINGTON,f,flexible,0.48
https://www.airbnb.com/rooms/5862552,20160104002432,2016-01-04,https://a1.muscache.com/ac/pictures/73134750/5fdac92b_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Krystal,2014-10-20,100%,100%,6,6,t,f,Alki,West Seattle,Seattle,WA,98116,Seattle,US,United States,4.757.029.435.892.090,-12.240.212.665.704.300,House,Entire home/apt,8,1.5,3,5,Real Bed,$325.00,"$2,125.00","$6,200.00",,$125.00,1,$0.00,1,1125,a week ago,2016-01-04,19,2015-05-19,2015-12-27,94,WASHINGTON,t,flexible,2.47
https://www.airbnb.com/rooms/9696532,20160104002432,2016-01-04,,Esther,2014-05-28,100%,100%,2,2,t,t,,West Seattle,Seattle,WA,98116,Seattle,US,United States,4.757.841.867.909.080,-12.240.712.143.658.400,House,Entire home/apt,7,1.5,3,2,Real Bed,$350.00,,,$200.00,$30.00,1,$10.00,2,1125,4 days ago,2016-01-04,0,,,,WASHINGTON,f,flexible,
https://www.airbnb.com/rooms/6412566,20160104002432,2016-01-04,https://a1.muscache.com/ac/pictures/80375030/f9c69183_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Krystal,2014-10-20,100%,100%,6,6,t,f,Alki,West Seattle,Seattle,WA,98116,Seattle,US,United States,4.756.934.934.205.820,-12.240.334.526.705.700,Apartment,Entire home/apt,3,1.0,1,2,Real Bed,$95.00,$700.00,"$2,500.00",,$65.00,1,$0.00,1,1125,5 days ago,2016-01-04,17,2015-06-28,2015-09-18,89,WASHINGTON,t,flexible,2.67
https://www.airbnb.com/rooms/6578147,20160104002432,2016-01-04,https://a2.muscache.com/ac/pictures/88788434/27658b8a_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Kim,2015-05-28,N/A,N/A,1,1,t,f,,West Seattle,Seattle,WA,98116,Seattle,US,United States,47.575.688.548.832.500,-12.241.545.457.464.800,Camper/RV,Private room,3,1.0,1,2,Real Bed,$120.00,,,,,1,$0.00,1,1125,5 months ago,2016-01-04,2,2015-06-28,2015-08-10,90,WASHINGTON,f,moderate,0.31
https://www.airbnb.com/rooms/4022127,20160104002432,2016-01-04,https://a0.muscache.com/ac/pictures/63194088/2c3e1a9d_original.jpg?interpolation=lanczos-none&size=small&output-format=jpg&output-quality=70,Francesco,2013-04-05,100%,100%,2,2,t,t,,West Seattle,Seattle,WA,98116,Seattle,US,United States,4.758.160.430.577.840,-1.224.043.662.004.680,Townhouse,Entire home/apt,4,1.0,2,2,Real Bed,$79.00,,,$150.00,$75.00,2,$25.00,2,15,today,2016-01-04,61,2014-12-29,2015-12-25,90,WASHINGTON,f,strict,4.92
